dataSourceId|identifier|industry|requiredLanguage|datePosted|firstSeen|lastSeen|minValue|maxValue|title|hiringOrganization|jobLocation|description|python|advanced computing|programming|computational systems|coding|cloud computing|databases|data management|data engineering|data mining|data formats|linked data|information extraction|stream processing|enterprise process|business intelligence|data anonymisation|semantics|schema|data licensing|data quality|data governance|data science|big data|open data|machine learning|social network analysis|inference|reasoning|process mining|Linear algebra|Calculus|Mathematics|Statistics|Probability|RStudio|Data analytics|Data analysis|data visualisation|infographics|interaction|data mapping|data stories|data journalism|d3js|tableau
Indeed|http://www.indeed.nl/viewjob?jk=87d8368d6e675cee|Unknown|ns|2015-09-22T22:11:29|||1|1|Payroll Accountant|Booking.com|Amsterdam||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=0710e1e13ffc11cf|Unknown|ns|2015-09-22T22:05:33|||1|1|Buyer/Product Developer Beauty Collection|Bershka|Tordera, Barcelona||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=dbd0befdb46a51cb|Unknown|ns|2015-09-22T21:39:11|||1|1|Assistant Buyer|Gucci|Firenze, Toscana||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=757e3d2dfdabb0ba|Unknown|ns|2015-09-22T21:32:57|||1|1|Business Analyst|IKEA|Praha||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fi/viewjob?jk=f7cd13580a8d2843|Unknown|ns|2015-09-22T21:25:39|||1|1|Doctoral student in Automation (Just-in-time wood raw material procurement based on harvester Big Data)|Tampere University of Technology (TUT)|Tampere||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=c449b01de35db35c|Unknown|ns|2015-09-22T21:08:04|||1|2|Senior Cartographic Analyst or Cartographer Job|CACI International Inc|Stuttgart||0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=2fd08650a03405a0|Unknown|ns|2015-09-22T21:07:23|||1|1|Associate, CEE Investment Banking Coverage|Nomura Holdings, Inc.|London||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=86240d6c93685dac|Unknown|ns|2015-09-22T20:59:24|||1|1|Data Analyst|Tesco|London||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|
Indeed|http://be.indeed.com/viewjob?jk=f34d022ce732053a|Unknown|ns|2015-09-22T20:46:33|||2|2|Financial Analyst - Business Development Finance|MasterCard|Waterloo||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://ru.indeed.com/viewjob?jk=364e922589f81b26|Unknown|ns|2015-09-22T20:36|||1|1|Financial Manager / Chief Accountant|EMC|Москва||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ru.indeed.com/viewjob?jk=bbebbdda2a624a47|Unknown|ns|2015-09-22T20:29:43|||1|1|Price Management and Market Research senior specialist|Kia Motors RUS|Москва||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ru.indeed.com/viewjob?jk=dd067696d8d8e944|Unknown|ns|2015-09-22T20:27:35|||1|1|Marketing Assistant|Kelly Services|Москва||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=bef7a258c88ae33f|Unknown|ns|2015-09-22T20:27:23|||1|1|Computer Incident Response Senior Specialist|Client Delivery & Operations|Praha||0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=0df46862e79b24a3|Unknown|ns|2015-09-22T19:57:13|||1|2|Data Analyst for an exciting Insight Provider - Bath|ADLIB|Bath||0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=3c6c59a757e09389|Unknown|ns|2015-09-22T19:43:32|||1|2|Global Data- Economics Data Analyst- French or German Speaker-London Job|Bloomberg|London||1|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=e8da0b7dfac7dad7|Unknown|ns|2015-09-22T19:37:44|||1|1|Review Coordinator - Photos|Shutterstock|Berlin||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=399e4f38be824c8a|Unknown|ns|2015-09-22T19:36:42|||1|1|Data Analyst H/F|INNOVATION GROUP|Les Ulis (91)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=896bbf8ac272564a|Unknown|ns|2015-09-22T19:36:41|||1|1|GDO Operations Analyst - Dutch Bankruptcy Team|Dun and Bradstreet India|Dublin||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=b2995857edfae752|Unknown|ns|2015-09-22T19:22:20|||1|1|GIS Analyst|Transport for London|London||0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=99d8f22b768c5678|Unknown|ns|2015-09-22T19:15:21|||1|1|Media Campaign Manager|Happy Marketing & Media Ltd|Castlebar, County Mayo||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=ed9452722f22790d|Unknown|ns|2015-09-22T19:06:20|||1|1|Adminstration Assistant|Rightword Language Institute Ltd|Limerick||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=1b48390604572a6f|Unknown|ns|2015-09-22T18:47:56|||1|1|Senior Information Analyst|Tees, Esk and Wear Valleys NHS Foundation Trust|Middlesbrough||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=9b50ade949a67da5|Unknown|ns|2015-09-22T18:39:52|||1|3|Senior Biostatistician (FSP)|Chiltern|Ardennes||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ru.indeed.com/viewjob?jk=ee444227eefc62ca|Unknown|ns|2015-09-22T18:34:58|||1|1|Senior/Regular QA automation engineer|Luxoft GmbH|Санкт Петербург||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=1d0591a4766504e7|Unknown|ns|2015-09-22T18:33:36|||1|1|Data scientist||Brussels||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|1|
Indeed|http://ro.indeed.com/viewjob?jk=f417e242fba23bb3|Unknown|ns|2015-09-22T18:29|||1|1|Staff Sales Consultant|Oracle|Bucuresti||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=4225f7401b3bdbcb|Unknown|ns|2015-09-22T18:09:17|||1|1|Senior Data Insight Analyst|Adam|East Midlands||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=e06614e010b4dc0d|Unknown|ns|2015-09-22T17:48:09|||1|4|Senior Software Engineer Developer (Contract)|Fidelity Investments|Galway||0|0|0|0|0|0|1|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=4b4e4cddbf2b7e5a|Unknown|ns|2015-09-22T17:48:05|||1|4|Senior Software Engineer Developer|Fidelity Investments|Galway||0|0|0|0|0|0|1|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=38b30dc766d5776a|Unknown|ns|2015-09-22T17:23:39|||1|1|Technician|Istituto Italiano di Tecnologia|Genova, Liguria||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=8b6ad6cf8a81de1b|Unknown|ns|2015-09-22T17:09:17|||1|1|Work Experience Contract, Global Sourcing Management|Amadeus North America|Madrid, Madrid||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=1eb18e14066411fd|Unknown|ns|2015-09-22T17:07:16|||1|1|Training and Certification Lead – Vice President|Executive Connections|Dublin||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://ro.indeed.com/viewjob?jk=618724a26155b722|Unknown|ns|2015-09-22T16:40:09|||1|1|IT System and Process (SPA) Internship|PricewaterhouseCoopers Servicii|Bucuresti||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=cf22909cf9ee92da|Unknown|ns|2015-09-22T16:38:45|||1|1|Quantitative Analyst|Indeed|Dublin||1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=7a5d9314b24cb777|Unknown|ns|2015-09-22T16:37:06|||1|1|QualityTraining & Methods Coordinator POI (Point Of Interest) Southern Eastern Europe|TomTom|Milano, Lombardia||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ro.indeed.com/viewjob?jk=3156e2e33bad8784|Unknown|ns|2015-09-22T16:33:08|||1|1|Human Resources Mobility Analyst|GENPACT ROMANIA|Bucuresti||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=bdc7e7fae4aa46e6|Unknown|ns|2015-09-22T16:23:08|||1|1|Electro Magnetic Signature Analyst|QinetiQ|Helensburgh||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=c41d05cc658d448c|Unknown|ns|2015-09-22T16:23:05|||1|1|Work Experience Contract, Global Sourcing Management|Amadeus IT Group SA|Madrid, Madrid||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://pl.indeed.com/viewjob?jk=a53b7036ff8ca577|Unknown|ns|2015-09-22T15:38:54|||1|1|SQL Developer|Infosys BPO Poland Sp. z o.o.|Łódź, łódzkie||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=5397ff13fff161df|Unknown|ns|2015-09-22T15:37:49|||1|2|Metrics and Reporting Analyst|PepsiCo|Barcelona, Barcelona||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://dk.indeed.com/viewjob?jk=41449616c5eb254d|Unknown|ns|2015-09-22T15:36:39|||1|1|Senior Bioinformatics Scientist (m/f)|Ingenuity Systems|Århus||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=af56c717bedb3d5b|Unknown|ns|2015-09-22T15:36:11|||1|2|Analyst/ Project Support|Canon|Amstelveen||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.es/viewjob?jk=036485b891f544a8|Unknown|ns|2015-09-22T15:09:42|||1|1|Work Experience Contract, Global Sourcing Management|Amadeus IT Group|Madrid, Madrid||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=c624f80be4d68d26|Unknown|ns|2015-09-22T15:06:37|||1|1|Data Analyst / Freelance|Des Systèmes et des Hommes|Paris (75)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=bb93689b5be6c1eb|Unknown|ns|2015-09-22T14:52:28|||1|2|Customer Experience Business Analyst|Airbnb|Dublin||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|1|
Indeed|http://www.indeed.co.uk/viewjob?jk=8a2d69e6b551f1b5|Unknown|ns|2015-09-22T14:48:54|||1|1|Cost Leadership|Wickes|Watford||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=8a6241ceb370e65a|Unknown|ns|2015-09-22T14:46:08|||1|3|Data Solutions Analyst - JO-1509-317433|Cpl Recruitment|Dublin||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://dk.indeed.com/viewjob?jk=201c253f44dc35e0|Unknown|ns|2015-09-22T14:44:54|||1|1|Student Worker – Milestone User Experience Team|Milestone Systems|Danmark||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://dk.indeed.com/viewjob?jk=e44f0c3357110974|Unknown|ns|2015-09-22T14:43:19|||1|2|Downstream Scientist|Chr. Hansen|Hørsholm||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://cz.indeed.com/viewjob?jk=f7bcd59753c1afd9|Unknown|ns|2015-09-22T14:42:26|||1|1|Senior Project Manager|DHL|Praha||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=ba81c1bab200b8e6|Unknown|ns|2015-09-22T14:36:56|||1|4|Data Analyst|Eppixcomm Tech Limited|North West London||3|0|0|0|0|0|1|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|2|1|0|0|1|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=fbab36e15fc6aad3|Unknown|ns|2015-09-22T14:36:54|||1|2|Data Analyst|Talent Spa|Kent||0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=ae41c7718d6aa23d|Unknown|ns|2015-09-22T14:30:40|||1|1|Business Analyst (Ref: ASA - BA) (h/f)- Cologne - Germany|UNISYSTEMS-SYSTEMES INFORMATIQUES|Brussels||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://de.indeed.com/viewjob?jk=7655ec5b78e0d15f|Unknown|ns|2015-09-22T13:50:35|||1|10|Business Intelligence Analyst (m/f) Berlin|OLX|Berlin||1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|3|5|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|
Indeed|http://se.indeed.com/viewjob?jk=d8c26e1bb5678c4a|Unknown|ns|2015-09-22T13:39:41|||1|1|ASSA ABLOY ENTRANCE SYSTEMS is looking for a Test and Verification engineer|Experis|Landskrona||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ro.indeed.com/viewjob?jk=d8b8023de0a30e3e|Unknown|ns|2015-09-22T13:37:10|||1|3|Data analytics assistant|EY|Bucuresti||1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|3|0|0|1|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=824fa5f0503f2400|Unknown|ns|2015-09-22T13:36:10|||1|1|Data / Information Manager - Not for Profit - East London|Ashdown Group|East London||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=5603ec60496f43b9|Unknown|ns|2015-09-22T13:13:16|||1|1|Data Analyst H/F|DES SYSTEMES ET DES HOMMES|Paris (75)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=4fbe923ceaa101d7|Unknown|ns|2015-09-22T13:13:15|||1|3|PhD/Postdoc position in Machine Learning for Predictive Maintenance|Eindhoven University of Technology|Eindhoven||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=94d89e4bacb4023d|Unknown|ns|2015-09-22T12:43:43|||1|2|Hollands start-up glorie 2.0! Data scientist|CareerValue|Amsterdam||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://dk.indeed.com/viewjob?jk=fcd5091d6037c9dd|Unknown|ns|2015-09-22T12:34:15|||1|1|Senior Bioinformatics Scientist (m/f)|QIAGEN|Århus||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://it.indeed.com/viewjob?jk=dbced26b50fac595|Unknown|ns|2015-09-22T12:27:03|||1|2|SAS Business Analyst|Open Search Network Ltd|Milano, Lombardia||0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=3d065b57dbe09d90|Unknown|ns|2015-09-22T12:22:26|||1|3|Biostatistician II or III (FSP)|Chiltern|Ardennes||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ru.indeed.com/viewjob?jk=07e85ffde57d0f70|Unknown|ns|2015-09-22T12:16:53|||1|4|BI Project Lead|Luxoft GmbH|Санкт Петербург||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|
Indeed|http://ie.indeed.com/viewjob?jk=47ae1c535bb2fd9a|Unknown|ns|2015-09-22T12:16:28|||1|1|Customer Support Igbo Yoruba Speaker|Principle HR|Dublin||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://ie.indeed.com/viewjob?jk=dcfbe1441d579011|Unknown|ns|2015-09-22T12:16:04|||1|1|Nordic Social Media Support Exec|Principle HR|Dublin||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=cc2133b7fe2a215e|Unknown|ns|2015-09-22T12:15:15|||1|3|Data Analyst -SAS|AIG|Croydon||1|0|1|0|0|0|2|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|0|0|0|0|0|0|0|1|
Indeed|http://ie.indeed.com/viewjob?jk=d8aac4bfd776691f|Unknown|ns|2015-09-22T12:14:55|||2|2|COST ACCOUNTANT|COLLINS MCNICHOLAS RECRUITMENT|Galway||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.co.uk/viewjob?jk=577dfef12a9abdf1|Unknown|ns|2015-09-22T12:13:52|||1|9|Global Information - Data Analytics Manager - London|PwC|London||0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|2|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|1|0|0|9|1|2|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=a6daf43fade24e1b|Unknown|ns|2015-09-22T12:12:04|||1|1|ASSISTANT COMMUNICATION (H/F), VOISINS LE BRETONNEUX|Adecco France|Voisins-le-Bretonneux (78)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.fr/viewjob?jk=5910963915486c7a|Unknown|ns|2015-09-22T12:11:59|||1|1|ASSISTANT MARKETING (H/F), VOISINS LE BRETONNEUX|Adecco France|Voisins-le-Bretonneux (78)||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://be.indeed.com/viewjob?jk=3d01bc7aa8360ac1|Unknown|ns|2015-09-22T11:46:47|||1|1|Digital Strategist Blue Bees Dialog|goudengids.be|Antwerpen||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|
Indeed|http://www.indeed.nl/viewjob?jk=bbfd21570d4d796e|Unknown|ns|2015-09-22T11:34|||2|2|Static Data (Jr) Analyst|NN Investment Partners|Den Haag||0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
